,1. open,2. high,3. low,4. close,5. volume
2023-07-21 12:15:00,449.79,450.019,449.752,449.969,342953.0
2023-07-21 12:20:00,449.983,450.193,449.901,449.925,304310.0
2023-07-21 12:25:00,449.944,449.979,449.633,449.672,261732.0
2023-07-21 12:30:00,449.686,449.86,449.613,449.781,610091.0
2023-07-21 12:35:00,449.786,449.796,449.603,449.731,379899.0
2023-07-21 12:40:00,449.745,449.761,449.295,449.404,646807.0
2023-07-21 12:45:00,449.408,449.443,449.166,449.358,425569.0
2023-07-21 12:50:00,449.378,449.591,449.305,449.458,317591.0
2023-07-21 12:55:00,449.477,449.563,449.385,449.543,255966.0
2023-07-21 13:00:00,449.557,449.791,449.464,449.756,290530.0
2023-07-21 13:05:00,449.775,450.069,449.742,449.979,426001.0
2023-07-21 13:10:00,449.993,450.237,449.94,450.093,419421.0
2023-07-21 13:15:00,450.112,450.297,450.059,450.168,685676.0
2023-07-21 13:20:00,450.182,450.237,450.059,450.138,661446.0
2023-07-21 13:25:00,450.132,450.366,450.03,450.332,304109.0
2023-07-21 13:30:00,450.351,450.6,450.248,450.499,472366.0
2023-07-21 13:35:00,450.519,450.585,450.359,450.555,492486.0
2023-07-21 13:40:00,450.569,450.739,450.367,450.401,543341.0
2023-07-21 13:45:00,450.42,450.499,450.327,450.456,584693.0
2023-07-21 13:50:00,450.48,450.724,450.422,450.674,293443.0
2023-07-21 13:55:00,450.683,450.694,450.417,450.604,689770.0
2023-07-21 14:00:00,450.638,450.704,450.159,450.203,564728.0
2023-07-21 14:05:00,450.222,450.357,450.025,450.247,346017.0
2023-07-21 14:10:00,450.261,450.307,449.672,449.741,437521.0
2023-07-21 14:15:00,449.76,450.069,449.653,449.959,716614.0
2023-07-21 14:20:00,449.978,450.029,449.772,449.85,331116.0
2023-07-21 14:25:00,449.874,449.95,449.682,449.89,1084165.0
2023-07-21 14:30:00,449.904,449.989,449.672,449.83,401785.0
2023-07-21 14:35:00,449.844,450.089,449.801,449.969,342380.0
2023-07-21 14:40:00,449.983,450.267,449.95,450.163,357068.0
2023-07-21 14:45:00,450.174,450.376,450.149,450.247,340239.0
2023-07-21 14:50:00,450.256,450.273,450.0,450.009,336017.0
2023-07-21 14:55:00,450.023,450.029,449.692,449.761,434022.0
2023-07-21 15:00:00,449.785,449.821,449.454,449.483,435587.0
2023-07-21 15:05:00,449.497,449.543,448.948,449.041,1079633.0
2023-07-21 15:10:00,449.051,449.111,448.879,449.031,877108.0
2023-07-21 15:15:00,449.042,449.314,448.968,449.285,842677.0
2023-07-21 15:20:00,449.3,449.518,448.968,449.096,727955.0
2023-07-21 15:25:00,449.11,449.324,448.978,449.235,627721.0
2023-07-21 15:30:00,449.259,449.3,448.938,448.972,955170.0
2023-07-21 15:35:00,448.991,449.235,448.898,449.036,1258063.0
2023-07-21 15:40:00,449.041,449.19,448.759,448.927,1259565.0
2023-07-21 15:45:00,448.951,449.26,448.799,448.992,1510694.0
2023-07-21 15:50:00,449.011,449.334,448.898,449.165,2339861.0
2023-07-21 15:55:00,449.18,449.285,448.73,448.759,5924423.0
2023-07-24 09:30:00,449.944,450.873,449.901,450.793,1263324.0
2023-07-24 09:35:00,450.807,450.982,450.326,450.694,1036485.0
2023-07-24 09:40:00,450.718,451.021,450.695,450.813,735131.0
2023-07-24 09:45:00,450.807,450.942,450.059,450.327,999246.0
2023-07-24 09:50:00,450.311,450.406,449.315,449.354,1166666.0
2023-07-24 09:55:00,449.378,449.85,449.305,449.761,1218074.0
2023-07-24 10:00:00,449.77,450.006,449.682,449.811,827222.0
2023-07-24 10:05:00,449.815,449.94,449.464,449.761,769519.0
2023-07-24 10:10:00,449.795,450.416,449.682,450.346,706557.0
2023-07-24 10:15:00,450.351,450.734,450.258,450.55,1094022.0
2023-07-24 10:20:00,450.559,450.714,450.347,450.565,701389.0
2023-07-24 10:25:00,450.589,450.838,450.347,450.674,733480.0
2023-07-24 10:30:00,450.698,450.863,450.342,450.505,980746.0
2023-07-24 10:35:00,450.499,450.753,450.288,450.406,494555.0
2023-07-24 10:40:00,450.41,450.644,450.337,450.545,531735.0
2023-07-24 10:45:00,450.559,450.664,450.397,450.505,344530.0
2023-07-24 10:50:00,450.549,450.773,450.327,450.723,396216.0
2023-07-24 10:55:00,450.718,450.942,450.576,450.798,411666.0
2023-07-24 11:00:00,450.817,450.883,450.496,450.604,417016.0
2023-07-24 11:05:00,450.619,450.654,449.726,450.466,377866.0
2023-07-24 11:10:00,450.485,450.992,450.397,450.903,472107.0
2023-07-24 11:15:00,450.921,451.15,450.878,451.021,624002.0
2023-07-24 11:20:00,451.006,451.15,448.857,451.077,1301999.0
2023-07-24 11:25:00,451.095,451.101,450.814,450.833,372035.0
2023-07-24 11:30:00,450.847,450.902,450.585,450.674,446530.0
2023-07-24 11:35:00,450.678,450.801,450.298,450.535,385859.0
2023-07-24 11:40:00,450.544,450.714,450.437,450.585,322999.0
2023-07-24 11:45:00,450.614,450.892,450.556,450.765,263675.0
2023-07-24 11:50:00,450.777,451.062,450.744,451.031,361483.0
2023-07-24 11:55:00,451.055,451.081,450.837,451.041,341488.0
2023-07-24 12:00:00,451.045,451.22,450.953,451.101,363626.0
2023-07-24 12:05:00,451.095,451.131,450.883,450.99,252209.0
2023-07-24 12:10:00,451.006,451.131,450.903,451.101,727342.0
2023-07-24 12:15:00,451.115,451.275,450.834,450.872,692967.0
2023-07-24 12:20:00,450.887,450.922,450.685,450.783,275580.0
2023-07-24 12:25:00,450.777,451.081,450.724,451.053,291303.0
2023-07-24 12:30:00,451.075,451.205,450.903,450.972,281592.0
2023-07-24 12:35:00,450.991,451.031,450.824,450.877,191815.0
2023-07-24 12:40:00,450.877,450.952,450.749,450.902,277693.0
2023-07-24 12:45:00,450.92,450.932,450.685,450.704,194432.0
2023-07-24 12:50:00,450.718,450.853,450.541,450.778,304705.0
2023-07-24 12:55:00,450.797,450.971,450.685,450.853,191103.0
2023-07-24 13:00:00,450.867,450.873,450.585,450.694,267360.0
2023-07-24 13:05:00,450.718,450.832,450.576,450.724,204768.0
2023-07-24 13:10:00,450.731,451.002,450.695,450.862,261986.0
2023-07-24 13:15:00,450.877,450.967,450.695,450.763,403404.0
2023-07-24 13:20:00,450.782,450.922,450.7,450.882,208999.0
2023-07-24 13:25:00,450.887,451.051,450.843,451.011,224683.0
2023-07-24 13:30:00,451.03,451.081,450.764,450.833,332585.0
2023-07-24 13:35:00,450.856,451.165,450.784,451.11,524473.0
2023-07-24 13:40:00,451.125,451.23,451.017,451.041,903325.0
2023-07-24 13:45:00,451.045,451.23,451.022,451.18,417585.0
2023-07-24 13:50:00,451.199,451.366,451.097,451.289,314932.0
2023-07-24 13:55:00,451.303,451.389,450.619,451.319,358776.0
2023-07-24 14:00:00,451.333,451.607,451.29,451.44,610027.0
2023-07-24 14:05:00,451.462,451.508,451.31,451.369,1438204.0
2023-07-24 14:10:00,451.378,451.448,451.251,451.304,236629.0
2023-07-24 14:15:00,451.313,451.389,451.156,451.221,470217.0
2023-07-24 14:20:00,451.244,451.309,451.126,451.279,316772.0
2023-07-24 14:25:00,451.293,451.379,451.131,451.154,380022.0
2023-07-24 14:30:00,451.174,451.18,450.863,450.932,389343.0
2023-07-24 14:35:00,450.951,450.982,450.784,450.848,341518.0
2023-07-24 14:40:00,450.877,450.892,450.397,450.53,738646.0
2023-07-24 14:45:00,450.549,450.724,450.367,450.703,603046.0
2023-07-24 14:50:00,450.713,450.902,450.581,450.823,622015.0
2023-07-24 14:55:00,450.842,450.892,450.734,450.843,368064.0
2023-07-24 15:00:00,450.847,451.009,450.665,450.813,419019.0
2023-07-24 15:05:00,450.837,450.922,450.64,450.674,385601.0
2023-07-24 15:10:00,450.688,450.783,450.516,450.553,591977.0
2023-07-24 15:15:00,450.564,450.782,450.506,450.704,434128.0
2023-07-24 15:20:00,450.728,450.753,450.496,450.515,373822.0
2023-07-24 15:25:00,450.529,450.535,449.98,450.049,930535.0
2023-07-24 15:30:00,450.063,450.436,450.0,450.198,1313569.0
2023-07-24 15:35:00,450.217,450.416,450.099,450.118,1081861.0
2023-07-24 15:40:00,450.132,450.575,450.089,450.535,1016750.0
2023-07-24 15:45:00,450.549,450.798,450.506,450.525,1117981.0
2023-07-24 15:50:00,450.529,450.634,450.278,450.336,1493192.0
2023-07-24 15:55:00,450.356,450.813,450.332,450.753,3354936.0
2023-07-25 09:30:00,450.49,450.892,450.417,450.845,1108764.0
2023-07-25 09:35:00,450.862,451.101,450.784,450.922,738884.0
2023-07-25 09:40:00,450.936,451.131,450.878,451.106,552198.0
2023-07-25 09:45:00,451.115,451.3,450.976,451.259,735374.0
2023-07-25 09:50:00,451.284,451.329,451.022,451.2,707566.0
2023-07-25 09:55:00,451.204,451.696,451.172,451.334,861726.0
2023-07-25 10:00:00,451.383,451.478,451.171,451.269,498486.0
2023-07-25 10:05:00,451.274,451.369,450.992,451.329,538947.0
2023-07-25 10:10:00,451.333,451.518,451.262,451.493,455872.0
2023-07-25 10:15:00,451.512,451.567,451.191,451.369,521021.0
2023-07-25 10:20:00,451.383,451.597,451.35,451.547,429544.0
2023-07-25 10:25:00,451.556,451.617,451.28,451.304,692421.0
2023-07-25 10:30:00,451.308,451.354,450.953,451.081,729335.0
2023-07-25 10:35:00,451.084,451.288,451.032,451.215,361333.0
2023-07-25 10:40:00,451.224,451.329,451.114,451.305,395584.0
2023-07-25 10:45:00,451.318,451.418,451.211,451.349,353360.0
2023-07-25 10:50:00,451.363,451.4,451.037,451.086,391011.0
2023-07-25 10:55:00,451.085,451.245,451.022,451.15,301235.0
2023-07-25 11:00:00,451.174,451.289,451.111,451.19,213418.0
2023-07-25 11:05:00,451.204,451.334,451.067,451.25,779363.0
2023-07-25 11:10:00,451.264,451.448,451.201,451.403,369883.0
2023-07-25 11:15:00,451.413,451.449,451.181,451.354,354438.0
2023-07-25 11:20:00,451.363,451.597,451.32,451.557,543875.0
2023-07-25 11:25:00,451.571,451.657,451.459,451.527,774484.0
2023-07-25 11:30:00,451.561,451.776,451.498,451.676,454712.0
2023-07-25 11:35:00,451.69,452.044,451.657,451.895,754334.0
2023-07-25 11:40:00,451.929,452.163,451.837,452.063,1668000.0
2023-07-25 11:45:00,452.076,452.113,451.895,452.038,570154.0
2023-07-25 11:50:00,452.054,452.073,451.915,451.984,327577.0
2023-07-25 11:55:00,451.989,452.034,451.826,451.934,444510.0
2023-07-25 12:00:00,451.943,451.973,451.752,451.815,395467.0
2023-07-25 12:05:00,451.82,452.103,451.796,452.083,428052.0
2023-07-25 12:10:00,452.107,452.123,451.935,451.994,636669.0
2023-07-25 12:15:00,452.008,452.153,451.866,452.103,378409.0
2023-07-25 12:20:00,452.107,452.153,451.886,451.934,286102.0
2023-07-25 12:25:00,451.948,451.954,451.786,451.919,217581.0
2023-07-25 12:30:00,451.929,451.964,451.806,451.924,208759.0
2023-07-25 12:35:00,451.934,452.093,451.881,452.063,315340.0
2023-07-25 12:40:00,452.077,452.118,451.924,451.994,173116.0
2023-07-25 12:45:00,452.023,452.083,451.945,451.984,197515.0
2023-07-25 12:50:00,451.988,452.351,451.965,452.272,424021.0
2023-07-25 12:55:00,452.256,452.451,452.183,452.43,484460.0
2023-07-25 13:00:00,452.455,452.634,452.342,452.48,627712.0
2023-07-25 13:05:00,452.494,452.515,452.064,452.257,852621.0
2023-07-25 13:10:00,452.256,452.411,452.183,452.381,289063.0
2023-07-25 13:15:00,452.395,452.56,452.342,452.493,241582.0
2023-07-25 13:20:00,452.514,452.679,452.481,452.599,304038.0
2023-07-25 13:25:00,452.612,452.679,452.471,452.53,297181.0
2023-07-25 13:30:00,452.549,452.689,452.526,452.59,330715.0
2023-07-25 13:35:00,452.603,452.659,452.441,452.55,275364.0
2023-07-25 13:40:00,452.564,452.669,452.407,452.619,543946.0
2023-07-25 13:45:00,452.624,452.639,452.392,452.455,620171.0
2023-07-25 13:50:00,452.474,452.485,452.307,452.391,528383.0
2023-07-25 13:55:00,452.41,452.505,452.295,452.361,308794.0
2023-07-25 14:00:00,452.38,452.52,452.233,452.441,342559.0
2023-07-25 14:05:00,452.455,452.53,452.322,452.42,324807.0
2023-07-25 14:10:00,452.425,452.649,452.362,452.629,1045845.0
2023-07-25 14:15:00,452.653,452.788,452.501,452.7,470618.0
2023-07-25 14:20:00,452.723,452.996,452.669,452.907,753905.0
2023-07-25 14:25:00,452.921,453.021,452.789,452.917,345167.0
2023-07-25 14:30:00,452.936,453.215,452.913,453.136,852100.0
2023-07-25 14:35:00,453.149,453.289,453.012,453.058,447221.0
2023-07-25 14:40:00,453.08,453.225,452.878,453.165,564463.0
2023-07-25 14:45:00,453.179,453.225,452.709,452.733,537220.0
2023-07-25 14:50:00,452.752,452.927,452.669,452.872,1108557.0
2023-07-25 14:55:00,452.891,452.917,452.302,452.371,581964.0
2023-07-25 15:00:00,452.38,452.609,452.292,452.43,504899.0
2023-07-25 15:05:00,452.445,452.659,452.382,452.629,344374.0
2023-07-25 15:10:00,452.653,452.788,452.431,452.738,408885.0
2023-07-25 15:15:00,452.742,452.833,452.55,452.594,388869.0
2023-07-25 15:20:00,452.603,452.758,452.501,452.574,346287.0
2023-07-25 15:25:00,452.584,452.66,452.442,452.52,372762.0
2023-07-25 15:30:00,452.534,452.56,452.263,452.421,624947.0
2023-07-25 15:35:00,452.435,452.669,452.342,452.559,1131375.0
2023-07-25 15:40:00,452.564,452.619,452.322,452.366,1324018.0
2023-07-25 15:45:00,452.375,452.51,452.163,452.366,1100513.0
2023-07-25 15:50:00,452.375,452.55,452.104,452.341,1654710.0
2023-07-25 15:55:00,452.346,452.361,451.856,451.954,4708552.0
2023-07-26 09:30:00,451.035,451.538,450.963,451.14,1380652.0
2023-07-26 09:35:00,451.164,451.443,451.072,451.294,820377.0
2023-07-26 09:40:00,451.313,451.726,451.072,451.478,700120.0
2023-07-26 09:45:00,451.487,451.567,451.221,451.398,490471.0
2023-07-26 09:50:00,451.413,451.518,451.28,451.458,334450.0
2023-07-26 09:55:00,451.463,451.478,451.161,451.368,420223.0
2023-07-26 10:00:00,451.378,451.468,451.087,451.299,506090.0
2023-07-26 10:05:00,451.313,451.389,451.167,451.205,259152.0
2023-07-26 10:10:00,451.224,451.557,451.092,451.429,386029.0
2023-07-26 10:15:00,451.437,451.523,451.24,451.408,300990.0
2023-07-26 10:20:00,451.393,451.537,451.002,451.408,700239.0
2023-07-26 10:25:00,451.363,451.448,451.221,451.269,300933.0
2023-07-26 10:30:00,451.284,451.418,451.032,451.081,486117.0
2023-07-26 10:35:00,451.095,451.22,451.032,451.091,290195.0
2023-07-26 10:40:00,451.105,451.121,450.848,450.947,484920.0
2023-07-26 10:45:00,450.966,451.066,450.848,450.952,402371.0
2023-07-26 10:50:00,450.966,451.041,450.824,450.912,418066.0
2023-07-26 10:55:00,450.921,450.942,450.595,450.701,862360.0
2023-07-26 11:00:00,450.718,450.873,450.536,450.813,592991.0
2023-07-26 11:05:00,450.827,450.942,450.635,450.872,565973.0
2023-07-26 11:10:00,450.896,451.026,450.814,450.991,504646.0
2023-07-26 11:15:00,451.001,451.061,450.847,450.947,360671.0
2023-07-26 11:20:00,450.975,450.982,450.697,450.706,295126.0
2023-07-26 11:25:00,450.728,451.071,450.69,450.912,297718.0
2023-07-26 11:30:00,450.926,451.081,450.873,451.011,263490.0
2023-07-26 11:35:00,451.033,451.185,451.002,451.13,252775.0
2023-07-26 11:40:00,451.145,451.299,451.111,451.23,319335.0
2023-07-26 11:45:00,451.239,451.34,451.151,451.319,291923.0
2023-07-26 11:50:00,451.333,451.518,451.231,451.408,414847.0
2023-07-26 11:55:00,451.431,451.547,451.379,451.488,481299.0
2023-07-26 12:00:00,451.497,451.533,451.364,451.506,308678.0
2023-07-26 12:05:00,451.512,451.538,451.409,451.483,370665.0
2023-07-26 12:10:00,451.492,451.696,451.439,451.572,300133.0
2023-07-26 12:15:00,451.601,451.637,451.479,451.567,234126.0
2023-07-26 12:20:00,451.581,451.617,451.369,451.395,453722.0
2023-07-26 12:25:00,451.409,451.415,451.161,451.185,607668.0
2023-07-26 12:30:00,451.204,451.27,451.131,451.23,287173.0
2023-07-26 12:35:00,451.234,451.25,450.923,450.965,344753.0
2023-07-26 12:40:00,450.981,451.061,450.883,450.952,273631.0
2023-07-26 12:45:00,450.956,450.982,450.774,450.813,307629.0
2023-07-26 12:50:00,450.817,450.863,450.635,450.663,305164.0
2023-07-26 12:55:00,450.678,450.837,450.571,450.808,507253.0
2023-07-26 13:00:00,450.817,450.992,450.734,450.942,443440.0
2023-07-26 13:05:00,450.956,451.041,450.839,451.001,271128.0
2023-07-26 13:10:00,451.024,451.052,450.933,450.972,258505.0
2023-07-26 13:15:00,450.986,451.016,450.809,450.862,385084.0
2023-07-26 13:20:00,450.872,450.942,450.655,450.798,334106.0
2023-07-26 13:25:00,450.807,450.902,450.705,450.843,227505.0
2023-07-26 13:30:00,450.857,450.863,450.615,450.733,320204.0
2023-07-26 13:35:00,450.738,450.833,450.64,450.798,246021.0
2023-07-26 13:40:00,450.817,450.853,450.685,450.736,361877.0
2023-07-26 13:45:00,450.757,450.924,450.724,450.882,317442.0
2023-07-26 13:50:00,450.896,450.902,450.734,450.853,331644.0
2023-07-26 13:55:00,450.867,450.952,450.744,450.793,469791.0
2023-07-26 14:00:00,450.738,451.448,450.357,451.149,1663473.0
2023-07-26 14:05:00,451.164,451.289,450.824,451.21,629610.0
2023-07-26 14:10:00,451.229,451.567,451.082,451.19,811810.0
2023-07-26 14:15:00,451.174,451.309,451.042,451.259,373200.0
2023-07-26 14:20:00,451.274,451.389,451.022,451.091,394352.0
2023-07-26 14:25:00,451.095,451.101,450.516,450.892,908853.0
2023-07-26 14:30:00,450.916,451.478,450.814,451.13,823975.0
2023-07-26 14:35:00,451.174,453.056,451.151,452.878,2620154.0
2023-07-26 14:40:00,452.901,453.542,452.669,453.155,2978958.0
2023-07-26 14:45:00,453.169,453.354,452.372,452.679,1412474.0
2023-07-26 14:50:00,452.693,453.135,452.392,453.026,1075390.0
2023-07-26 14:55:00,453.03,453.056,452.163,452.54,1422904.0
2023-07-26 15:00:00,452.564,452.768,452.114,452.334,1278035.0
2023-07-26 15:05:00,452.365,452.435,450.258,450.525,3043210.0
2023-07-26 15:10:00,450.529,451.131,450.238,450.733,1356086.0
2023-07-26 15:15:00,450.748,451.021,449.93,450.475,1475996.0
2023-07-26 15:20:00,450.49,451.26,450.397,450.743,1275245.0
2023-07-26 15:25:00,450.758,451.18,450.625,451.061,923090.0
2023-07-26 15:30:00,451.07,451.23,450.6,451.205,1046391.0
2023-07-26 15:35:00,451.214,451.478,450.834,451.299,1799216.0
2023-07-26 15:40:00,451.313,451.935,451.285,451.855,1124565.0
2023-07-26 15:45:00,451.874,451.994,451.459,451.468,1138837.0
2023-07-26 15:50:00,451.472,451.498,450.992,451.398,2557972.0
2023-07-26 15:55:00,451.422,452.103,451.141,452.053,7279853.0
2023-07-27 09:30:00,455.551,455.974,455.17,455.735,1907035.0
2023-07-27 09:35:00,455.75,455.914,455.451,455.815,1216388.0
2023-07-27 09:40:00,455.839,455.924,455.557,455.785,1043037.0
2023-07-27 09:45:00,455.809,455.884,455.359,455.557,1033792.0
2023-07-27 09:50:00,455.581,455.825,455.448,455.576,709193.0
2023-07-27 09:55:00,455.591,455.617,455.2,455.495,814152.0
2023-07-27 10:00:00,455.501,455.587,455.141,455.299,854708.0
2023-07-27 10:05:00,455.323,455.35,454.783,454.931,1215024.0
2023-07-27 10:10:00,454.956,455.01,454.669,454.872,748224.0
2023-07-27 10:15:00,454.886,455.081,454.803,454.961,703246.0
2023-07-27 10:20:00,454.965,455.081,454.704,454.832,988686.0
2023-07-27 10:25:00,454.841,454.847,454.128,454.227,1134165.0
2023-07-27 10:30:00,454.241,454.584,454.138,454.534,866092.0
2023-07-27 10:35:00,454.54,454.813,454.456,454.753,924761.0
2023-07-27 10:40:00,454.767,454.852,454.605,454.733,587471.0
2023-07-27 10:45:00,454.742,454.992,454.615,454.721,705181.0
2023-07-27 10:50:00,454.728,454.768,454.287,454.395,1118298.0
2023-07-27 10:55:00,454.41,454.545,453.791,454.008,1522562.0
2023-07-27 11:00:00,454.023,454.356,453.999,454.088,558902.0
2023-07-27 11:05:00,454.102,454.197,453.761,453.79,1015275.0
2023-07-27 11:10:00,453.799,453.959,453.587,453.77,595655.0
2023-07-27 11:15:00,453.794,454.048,453.633,453.989,806116.0
2023-07-27 11:20:00,454.003,454.237,453.821,454.142,526193.0
2023-07-27 11:25:00,454.162,454.257,453.93,454.235,367467.0
2023-07-27 11:30:00,454.246,454.555,454.223,454.405,521550.0
2023-07-27 11:35:00,454.42,454.465,454.247,454.425,287466.0
2023-07-27 11:40:00,454.439,454.485,454.039,454.108,705805.0
2023-07-27 11:45:00,454.132,454.182,453.751,453.869,407889.0
2023-07-27 11:50:00,453.884,454.128,453.821,453.889,436622.0
2023-07-27 11:55:00,453.904,454.029,453.731,453.979,371636.0
2023-07-27 12:00:00,453.993,454.237,453.91,454.197,468536.0
2023-07-27 12:05:00,454.231,454.465,454.138,454.416,329775.0
2023-07-27 12:10:00,454.439,454.584,454.416,454.465,706598.0
2023-07-27 12:15:00,454.479,454.674,454.317,454.445,820060.0
2023-07-27 12:20:00,454.461,454.674,454.346,454.653,316325.0
2023-07-27 12:25:00,454.678,454.952,454.466,454.902,491185.0
2023-07-27 12:30:00,454.926,455.086,454.863,454.882,828609.0
2023-07-27 12:35:00,454.901,455.081,454.863,455.011,387175.0
2023-07-27 12:40:00,455.025,455.12,454.932,454.941,401083.0
2023-07-27 12:45:00,454.956,455.14,454.922,455.041,435461.0
2023-07-27 12:50:00,455.055,455.07,454.684,454.733,525805.0
2023-07-27 12:55:00,454.747,454.926,454.664,454.906,375291.0
2023-07-27 13:00:00,454.926,455.13,454.754,454.773,519535.0
2023-07-27 13:05:00,454.777,454.892,453.711,454.306,1341650.0
2023-07-27 13:10:00,454.31,454.515,454.198,454.386,531328.0
2023-07-27 13:15:00,454.381,454.387,453.374,453.482,1272933.0
2023-07-27 13:20:00,453.487,453.503,452.918,453.234,1508011.0
2023-07-27 13:25:00,453.254,453.354,452.789,452.837,740142.0
2023-07-27 13:30:00,452.862,452.996,452.61,452.689,1399708.0
2023-07-27 13:35:00,452.693,452.819,452.342,452.391,1010730.0
2023-07-27 13:40:00,452.385,452.917,452.362,452.847,835169.0
2023-07-27 13:45:00,452.866,452.937,452.382,452.491,653044.0
2023-07-27 13:50:00,452.513,452.738,452.263,452.53,741292.0
2023-07-27 13:55:00,452.544,452.674,452.233,452.579,672316.0
2023-07-27 14:00:00,452.594,452.778,452.223,452.423,641293.0
2023-07-27 14:05:00,452.44,452.589,451.756,451.895,712284.0
2023-07-27 14:10:00,451.914,451.925,450.898,451.097,1391607.0
2023-07-27 14:15:00,451.105,451.448,451.026,451.408,1116036.0
2023-07-27 14:20:00,451.417,451.726,451.022,451.055,987789.0
2023-07-27 14:25:00,451.068,451.19,450.382,450.49,2562846.0
2023-07-27 14:30:00,450.504,450.883,450.198,450.297,1326193.0
2023-07-27 14:35:00,450.321,450.416,449.434,449.746,2567900.0
2023-07-27 14:40:00,449.755,450.259,449.614,450.188,1688250.0
2023-07-27 14:45:00,450.211,450.426,450.01,450.098,775671.0
2023-07-27 14:50:00,450.107,450.198,449.787,449.999,904391.0
2023-07-27 14:55:00,450.003,450.018,449.285,449.294,1652722.0
2023-07-27 15:00:00,449.309,449.622,449.216,449.483,956973.0
2023-07-27 15:05:00,449.487,449.642,448.968,449.602,1536937.0
2023-07-27 15:10:00,449.616,450.376,449.565,450.275,1117662.0
2023-07-27 15:15:00,450.261,450.446,449.861,450.128,1219705.0
2023-07-27 15:20:00,450.142,450.168,449.385,449.423,969512.0
2023-07-27 15:25:00,449.443,449.612,449.196,449.304,738954.0
2023-07-27 15:30:00,449.318,449.721,449.156,449.18,1137368.0
2023-07-27 15:35:00,449.189,449.424,448.918,449.012,1391609.0
2023-07-27 15:40:00,449.029,449.175,448.591,448.679,2524346.0
2023-07-27 15:45:00,448.698,448.848,448.114,448.362,2348301.0
2023-07-27 15:50:00,448.396,449.23,448.283,448.917,2624389.0
2023-07-27 15:55:00,448.922,449.414,448.611,449.046,5547338.0
2023-07-28 09:30:00,452.435,452.709,452.193,452.301,2042927.0
2023-07-28 09:35:00,452.316,452.498,451.697,452.331,1454363.0
2023-07-28 09:40:00,452.395,452.823,452.253,452.316,1195515.0
2023-07-28 09:45:00,452.331,452.937,452.302,452.897,1016320.0
2023-07-28 09:50:00,452.916,453.145,452.694,452.917,1652684.0
2023-07-28 09:55:00,452.941,453.006,452.55,452.688,1004123.0
2023-07-28 10:00:00,452.693,453.334,452.66,453.195,1825832.0
2023-07-28 10:05:00,453.209,453.264,452.898,453.133,1069010.0
2023-07-28 10:10:00,453.149,453.294,452.898,453.095,846493.0
2023-07-28 10:15:00,453.09,453.359,453.057,453.304,1143344.0
2023-07-28 10:20:00,453.313,453.423,453.146,453.393,893205.0
2023-07-28 10:25:00,453.407,453.423,452.56,452.937,1211344.0
2023-07-28 10:30:00,452.946,453.383,452.923,453.324,1541492.0
2023-07-28 10:35:00,453.333,453.354,452.748,452.769,680189.0
2023-07-28 10:40:00,452.772,453.056,452.704,452.753,695388.0
2023-07-28 10:45:00,452.772,453.036,452.471,453.006,511919.0
2023-07-28 10:50:00,453.02,453.175,452.689,452.778,987833.0
2023-07-28 10:55:00,452.797,453.354,452.774,453.316,498976.0
2023-07-28 11:00:00,453.338,453.423,453.116,453.334,517357.0
2023-07-28 11:05:00,453.338,453.374,453.215,453.314,304343.0
2023-07-28 11:10:00,453.317,453.542,453.116,453.438,484520.0
2023-07-28 11:15:00,453.447,453.761,453.374,453.671,734820.0
2023-07-28 11:20:00,453.685,454.048,453.662,453.999,843511.0
2023-07-28 11:25:00,454.018,454.167,453.88,453.969,939030.0
2023-07-28 11:30:00,453.988,454.078,453.731,453.81,574817.0
2023-07-28 11:35:00,453.824,454.049,453.776,453.989,516820.0
2023-07-28 11:40:00,454.003,454.326,453.96,454.277,699100.0
2023-07-28 11:45:00,454.291,454.297,453.89,454.068,530756.0
2023-07-28 11:50:00,454.082,454.257,453.999,454.207,633425.0
2023-07-28 11:55:00,454.211,454.247,453.94,454.207,604718.0
2023-07-28 12:00:00,454.216,454.227,453.513,453.656,1041120.0
2023-07-28 12:05:00,453.665,453.701,453.404,453.453,480832.0
2023-07-28 12:10:00,453.457,453.879,453.424,453.84,656375.0
2023-07-28 12:15:00,453.854,453.949,453.679,453.755,470160.0
2023-07-28 12:20:00,453.765,454.048,453.707,453.979,366458.0
2023-07-28 12:25:00,454.003,454.173,453.935,454.123,334655.0
2023-07-28 12:30:00,454.142,454.168,453.86,453.964,554450.0
2023-07-28 12:35:00,453.968,454.103,453.781,453.859,709228.0
2023-07-28 12:40:00,453.874,453.919,453.73,453.84,337752.0
2023-07-28 12:45:00,453.844,453.954,453.692,453.79,250801.0
2023-07-28 12:50:00,453.794,453.999,453.682,453.919,251594.0
2023-07-28 12:55:00,453.938,453.969,453.453,453.572,741647.0
2023-07-28 13:00:00,453.586,453.597,453.245,453.383,529909.0
2023-07-28 13:05:00,453.368,453.393,453.027,453.094,486500.0
2023-07-28 13:10:00,453.109,453.402,452.947,453.363,843095.0
2023-07-28 13:15:00,453.368,453.383,453.066,453.19,682365.0
2023-07-28 13:20:00,453.199,453.205,452.729,452.987,537389.0
2023-07-28 13:25:00,453.001,453.006,452.679,452.69,410273.0
2023-07-28 13:30:00,452.703,453.006,452.342,452.439,911406.0
2023-07-28 13:35:00,452.445,452.47,452.114,452.391,680364.0
2023-07-28 13:40:00,452.413,452.42,451.598,451.984,1115632.0
